"id","idCommentaireOriginal","texte","type"
4365,4364,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4366,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4367,4366,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4368,4367,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4369,4366,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4370,4369,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4371,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4372,4371,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4373,4372,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4374,4371,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4375,4374,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4376,0,"Mauvaise expérience globale, service à revoir.",3
4377,4376,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4378,4377,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4379,4376,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4380,4379,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4381,0,"Mauvaise expérience globale, service à revoir.",3
4382,4381,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4383,4382,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4384,4381,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4385,4384,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4386,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4387,4386,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4388,4387,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4389,4386,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4390,4389,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4391,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4392,4391,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4393,4392,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4394,4391,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4395,4394,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4396,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4397,4396,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4398,4397,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4399,4396,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4400,4399,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4401,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4402,4401,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4403,4402,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4404,4401,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4405,4404,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4406,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4407,4406,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4408,4407,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4409,4406,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4410,4409,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4411,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4412,4411,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4413,4412,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4414,4411,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4415,4414,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4416,0,"Mauvaise expérience globale, service à revoir.",3
4417,4416,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4418,4417,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4419,4416,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4420,4419,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4421,0,"Mauvaise expérience globale, service à revoir.",3
4422,4421,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4423,4422,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4424,4421,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4425,4424,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4426,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4427,4426,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4428,4427,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4429,4426,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4430,4429,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4431,0,"Mauvaise expérience globale, service à revoir.",3
4432,4431,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4433,4432,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4434,4431,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4435,4434,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4436,0,"Mauvaise expérience globale, service à revoir.",3
4437,4436,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4438,4437,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4439,4436,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4440,4439,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4441,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4442,4441,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4443,4442,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4444,4441,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4445,4444,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4446,0,"Mauvaise expérience globale, service à revoir.",3
4447,4446,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4448,4447,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4449,4446,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4450,4449,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4451,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4452,4451,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4453,4452,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4454,4451,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4455,4454,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4456,0,"Mauvaise expérience globale, service à revoir.",3
4457,4456,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4458,4457,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4459,4456,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4460,4459,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4461,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4462,4461,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4463,4462,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4464,4461,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4465,4464,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4466,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4467,4466,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4468,4467,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4469,4466,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4470,4469,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4471,0,"Mauvaise expérience globale, service à revoir.",3
4472,4471,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4473,4472,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4474,4471,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4475,4474,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4476,0,"Mauvaise expérience globale, service à revoir.",3
4477,4476,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4478,4477,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4479,4476,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4480,4479,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4481,0,"Mauvaise expérience globale, service à revoir.",3
4482,4481,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4483,4482,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4484,4481,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4485,4484,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4486,0,"Mauvaise expérience globale, service à revoir.",3
4487,4486,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4488,4487,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4489,4486,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4490,4489,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4491,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4492,4491,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4493,4492,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4494,4491,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4495,4494,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4496,0,"Mauvaise expérience globale, service à revoir.",3
4497,4496,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4498,4497,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4499,4496,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4500,4499,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4501,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4502,4501,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4503,4502,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4504,4501,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4505,4504,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4506,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4507,4506,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4508,4507,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4509,4506,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4510,4509,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4511,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4512,4511,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4513,4512,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4514,4511,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4515,4514,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4516,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4517,4516,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4518,4517,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4519,4516,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4520,4519,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4521,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4522,4521,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4523,4522,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4524,4521,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4525,4524,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4526,0,"Mauvaise expérience globale, service à revoir.",3
4527,4526,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4528,4527,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4529,4526,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4530,4529,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4531,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4532,4531,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4533,4532,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4534,4531,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4535,4534,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4536,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4537,4536,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4538,4537,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4539,4536,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4540,4539,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4541,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4542,4541,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4543,4542,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4544,4541,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4545,4544,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4546,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4547,4546,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4548,4547,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4549,4546,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4550,4549,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4551,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4552,4551,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4553,4552,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4554,4551,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4555,4554,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4556,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4557,4556,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4558,4557,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4559,4556,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4560,4559,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4561,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4562,4561,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4563,4562,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4564,4561,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4565,4564,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4566,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4567,4566,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4568,4567,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4569,4566,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4570,4569,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4571,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4572,4571,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4573,4572,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4574,4571,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4575,4574,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4576,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4577,4576,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4578,4577,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4579,4576,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4580,4579,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4581,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4582,4581,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4583,4582,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4584,4581,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4585,4584,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4586,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4587,4586,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4588,4587,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4589,4586,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4590,4589,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4591,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4592,4591,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4593,4592,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4594,4591,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4595,4594,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4596,0,"Mauvaise expérience globale, service à revoir.",3
4597,4596,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4598,4597,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4599,4596,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4600,4599,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4601,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4602,4601,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4603,4602,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4604,4601,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4605,4604,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4606,0,"Mauvaise expérience globale, service à revoir.",3
4607,4606,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4608,4607,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4609,4606,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4610,4609,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4611,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4612,4611,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4613,4612,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4614,4611,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4615,4614,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4616,0,"Mauvaise expérience globale, service à revoir.",3
4617,4616,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4618,4617,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4619,4616,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4620,4619,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4621,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4622,4621,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4623,4622,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4624,4621,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4625,4624,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4626,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4627,4626,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4628,4627,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4629,4626,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4630,4629,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4631,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4632,4631,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4633,4632,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4634,4631,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4635,4634,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4636,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4637,4636,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4638,4637,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4639,4636,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4640,4639,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4641,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4642,4641,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4643,4642,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4644,4641,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4645,4644,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4646,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4647,4646,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4648,4647,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4649,4646,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4650,4649,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4651,0,"Mauvaise expérience globale, service à revoir.",3
4652,4651,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4653,4652,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4654,4651,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4655,4654,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4656,0,"Mauvaise expérience globale, service à revoir.",3
4657,4656,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4658,4657,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4659,4656,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
